City,Date,PM2_5,PM10,AQI,AQI_Bucket,Year,Month,Month_name
Delhi,15/01/2020,111.57,179.08,241,Poor,2020,1,January
Delhi,16/01/2020,139.06,197.9,286,Poor,2020,1,January
Delhi,17/01/2020,107.65,152.98,287,Poor,2020,1,January
Delhi,18/01/2020,125.3,198.24,262,Poor,2020,1,January
Delhi,19/01/2020,125.04,187.93,290,Poor,2020,1,January
Delhi,20/01/2020,142.18,225.67,282,Poor,2020,1,January
Delhi,21/01/2020,222.81,348.45,359,Very Poor,2020,1,January
Delhi,22/01/2020,198.88,296.98,378,Very Poor,2020,1,January
Delhi,23/01/2020,74.45,137.61,273,Poor,2020,1,January
Delhi,24/01/2020,79.83,151.81,155,Moderate,2020,1,January
Delhi,25/01/2020,136.72,240.57,251,Poor,2020,1,January
Delhi,26/01/2020,201.2,309.09,349,Very Poor,2020,1,January
Delhi,27/01/2020,209.97,330.91,365,Very Poor,2020,1,January
Delhi,28/01/2020,104.45,149.12,302,Very Poor,2020,1,January
Delhi,29/01/2020,77.95,134.17,218,Poor,2020,1,January
Delhi,30/01/2020,91.56,168.43,195,Moderate,2020,1,January
Delhi,31/01/2020,92.04,170.33,203,Poor,2020,1,January
Delhi,01/02/2020,112.13,201.19,244,Poor,2020,2,February
Delhi,02/02/2020,120.86,200.9,254,Poor,2020,2,February
Delhi,03/02/2020,138.5,243.43,297,Poor,2020,2,February
Delhi,04/02/2020,188.42,340.56,336,Very Poor,2020,2,February
Delhi,05/02/2020,150.08,255.41,344,Very Poor,2020,2,February
Delhi,06/02/2020,118.57,205.43,277,Poor,2020,2,February
Delhi,07/02/2020,150.15,253.82,307,Very Poor,2020,2,February
Delhi,08/02/2020,149.67,238.17,315,Very Poor,2020,2,February
Delhi,09/02/2020,151.43,247.62,310,Very Poor,2020,2,February
Delhi,10/02/2020,174.4,292.44,328,Very Poor,2020,2,February
Delhi,11/02/2020,176.57,306.12,347,Very Poor,2020,2,February
Delhi,12/02/2020,172.12,295.05,343,Very Poor,2020,2,February
Delhi,13/02/2020,95.72,179.78,279,Poor,2020,2,February
Delhi,14/02/2020,73.84,172.28,186,Moderate,2020,2,February
Delhi,15/02/2020,83.07,174.78,174,Moderate,2020,2,February
Delhi,16/02/2020,132.63,237.81,254,Poor,2020,2,February
Delhi,17/02/2020,158.69,282.84,323,Very Poor,2020,2,February
Delhi,18/02/2020,125.53,238.91,292,Poor,2020,2,February
Delhi,19/02/2020,138.46,286.39,300,Poor,2020,2,February
Delhi,20/02/2020,98.84,223.69,253,Poor,2020,2,February
Delhi,21/02/2020,53.11,85.49,170,Moderate,2020,2,February
Delhi,22/02/2020,63.62,123.44,104,Moderate,2020,2,February
Delhi,23/02/2020,105.71,182.2,221,Poor,2020,2,February
Delhi,24/02/2020,70.59,145.05,169,Moderate,2020,2,February
Delhi,25/02/2020,127.75,224.02,244,Poor,2020,2,February
Delhi,26/02/2020,141.81,258.62,303,Very Poor,2020,2,February
Delhi,27/02/2020,107.28,203.77,270,Poor,2020,2,February
Delhi,28/02/2020,83.48,161.36,214,Poor,2020,2,February
Delhi,29/02/2020,60.01,115.82,144,Moderate,2020,2,February
Delhi,01/03/2020,42.83,91.88,105,Moderate,2020,3,March
Delhi,02/03/2020,99.34,203.51,192,Moderate,2020,3,March
Delhi,03/03/2020,86.26,188.73,226,Poor,2020,3,March
Delhi,04/03/2020,82.9,193.79,200,Moderate,2020,3,March
Delhi,05/03/2020,31.43,67.5,112,Moderate,2020,3,March
Delhi,06/03/2020,21.32,38.5,82,Satisfactory,2020,3,March
Delhi,07/03/2020,40.96,85.45,77,Satisfactory,2020,3,March
Delhi,08/03/2020,72.1,140.22,156,Moderate,2020,3,March
Delhi,09/03/2020,58.04,133.75,138,Moderate,2020,3,March
Delhi,10/03/2020,84.35,160.91,186,Moderate,2020,3,March
Delhi,11/03/2020,55.19,112.57,128,Moderate,2020,3,March
Delhi,12/03/2020,56.92,155.18,125,Moderate,2020,3,March
Delhi,13/03/2020,68.72,209.02,170,Moderate,2020,3,March
Delhi,14/03/2020,39.41,85.26,131,Moderate,2020,3,March
Delhi,15/03/2020,60.99,124.24,124,Moderate,2020,3,March
Delhi,16/03/2020,61.61,144.37,148,Moderate,2020,3,March
Delhi,17/03/2020,69.7,160.15,164,Moderate,2020,3,March
Delhi,18/03/2020,68.93,162.56,162,Moderate,2020,3,March
Delhi,19/03/2020,90.62,195.15,191,Moderate,2020,3,March
Delhi,20/03/2020,90.31,200.79,209,Poor,2020,3,March
Delhi,21/03/2020,82.39,184.81,205,Poor,2020,3,March
Delhi,22/03/2020,78.61,134.46,198,Moderate,2020,3,March
Delhi,23/03/2020,54.26,100.55,127,Moderate,2020,3,March
Delhi,24/03/2020,55.85,103.62,124,Moderate,2020,3,March
Delhi,25/03/2020,37.87,68.03,92,Satisfactory,2020,3,March
Delhi,26/03/2020,45.69,75.81,93,Satisfactory,2020,3,March
Delhi,27/03/2020,26.89,45.48,76,Satisfactory,2020,3,March
Delhi,28/03/2020,21.23,34.15,51,Satisfactory,2020,3,March
Delhi,29/03/2020,27.59,55.75,64,Satisfactory,2020,3,March
Delhi,30/03/2020,35.08,64.66,74,Satisfactory,2020,3,March
Delhi,31/03/2020,35.31,67.01,81,Satisfactory,2020,3,March
Delhi,01/04/2020,32.88,65.84,80,Satisfactory,2020,4,April
Delhi,02/04/2020,28.51,61.06,78,Satisfactory,2020,4,April
Delhi,03/04/2020,31.36,62.69,84,Satisfactory,2020,4,April
Delhi,04/04/2020,40.79,77.64,90,Satisfactory,2020,4,April
Delhi,05/04/2020,51.79,96.88,103,Moderate,2020,4,April
Delhi,06/04/2020,59.91,114.88,134,Moderate,2020,4,April
Delhi,07/04/2020,33.12,94.02,100,Satisfactory,2020,4,April
Delhi,08/04/2020,29.7,79.04,91,Satisfactory,2020,4,April
Delhi,09/04/2020,36.13,76.32,89,Satisfactory,2020,4,April
Delhi,10/04/2020,57.67,112.93,111,Moderate,2020,4,April
Delhi,11/04/2020,53.03,118.1,126,Moderate,2020,4,April
Delhi,12/04/2020,38.57,92.7,102,Moderate,2020,4,April
Delhi,13/04/2020,60.6,136.77,119,Moderate,2020,4,April
Delhi,14/04/2020,58.22,144.7,134,Moderate,2020,4,April
Delhi,15/04/2020,58.31,190.98,152,Moderate,2020,4,April
Delhi,16/04/2020,69.8,191.17,172,Moderate,2020,4,April
Delhi,17/04/2020,26.93,89.58,123,Moderate,2020,4,April
Delhi,18/04/2020,29.09,102.53,102,Moderate,2020,4,April
Delhi,19/04/2020,35.49,73.86,95,Satisfactory,2020,4,April
Delhi,20/04/2020,52.86,113.25,115,Moderate,2020,4,April
Delhi,21/04/2020,37.17,87.27,102,Moderate,2020,4,April
Delhi,22/04/2020,58.25,130.99,122,Moderate,2020,4,April
Delhi,23/04/2020,54.71,127.82,129,Moderate,2020,4,April
Delhi,24/04/2020,65.91,138.46,143,Moderate,2020,4,April
Delhi,25/04/2020,33.09,85.83,121,Moderate,2020,4,April
Delhi,26/04/2020,40.24,117.1,119,Moderate,2020,4,April
Delhi,27/04/2020,27.18,53.02,98,Satisfactory,2020,4,April
Delhi,28/04/2020,41.75,80.36,105,Moderate,2020,4,April
Delhi,29/04/2020,55.18,114.91,123,Moderate,2020,4,April
Delhi,30/04/2020,49.96,115.63,128,Moderate,2020,4,April
Delhi,01/05/2020,61.04,143.11,140,Moderate,2020,5,May
Delhi,02/05/2020,34.67,107.36,127,Moderate,2020,5,May
Delhi,03/05/2020,32.56,83.02,110,Moderate,2020,5,May
Delhi,04/05/2020,26.63,60.59,92,Satisfactory,2020,5,May
Delhi,05/05/2020,56.24,115.91,117,Moderate,2020,5,May
Delhi,06/05/2020,58.44,169.61,139,Moderate,2020,5,May
Delhi,07/05/2020,36.02,88.35,140,Moderate,2020,5,May
Delhi,08/05/2020,51.09,120.82,138,Moderate,2020,5,May
Delhi,09/05/2020,54.18,126.9,142,Moderate,2020,5,May
Delhi,10/05/2020,44.3,110.39,127,Moderate,2020,5,May
Delhi,11/05/2020,43.26,93.49,113,Moderate,2020,5,May
Delhi,12/05/2020,43.19,94.4,122,Moderate,2020,5,May
Delhi,13/05/2020,68.8,159.2,132,Moderate,2020,5,May
Delhi,14/05/2020,56.17,126.53,154,Moderate,2020,5,May
Delhi,15/05/2020,47.44,101.93,125,Moderate,2020,5,May
Delhi,16/05/2020,81.87,151.8,175,Moderate,2020,5,May
Delhi,17/05/2020,98.63,187.24,202,Poor,2020,5,May
Delhi,18/05/2020,101.02,192.68,222,Poor,2020,5,May
Delhi,19/05/2020,106.63,208.65,238,Poor,2020,5,May
Delhi,20/05/2020,67.8,155.41,196,Moderate,2020,5,May
Delhi,21/05/2020,55.92,163.77,149,Moderate,2020,5,May
Delhi,22/05/2020,94.37,213.47,199,Moderate,2020,5,May
Delhi,23/05/2020,74.92,209.49,202,Poor,2020,5,May
Delhi,24/05/2020,55.37,179.3,174,Moderate,2020,5,May
Delhi,25/05/2020,61.46,162.41,157,Moderate,2020,5,May
Delhi,26/05/2020,55.38,190.11,153,Moderate,2020,5,May
Delhi,27/05/2020,43.22,161.76,156,Moderate,2020,5,May
Delhi,28/05/2020,39.07,229.55,174,Moderate,2020,5,May
Delhi,29/05/2020,24.62,66.66,129,Moderate,2020,5,May
Delhi,30/05/2020,23.09,53.19,84,Satisfactory,2020,5,May
Delhi,31/05/2020,21.51,40.43,80,Satisfactory,2020,5,May
Delhi,01/06/2020,41.05,80.47,100,Satisfactory,2020,6,June
Delhi,02/06/2020,45.9,98.32,123,Moderate,2020,6,June
Delhi,03/06/2020,50.62,114.01,123,Moderate,2020,6,June
Delhi,04/06/2020,68.24,143.79,144,Moderate,2020,6,June
Delhi,05/06/2020,42.43,87.05,126,Moderate,2020,6,June
Delhi,06/06/2020,35.14,80.49,102,Moderate,2020,6,June
Delhi,07/06/2020,39.99,91.17,104,Moderate,2020,6,June
Delhi,08/06/2020,46.9,103.27,112,Moderate,2020,6,June
Delhi,09/06/2020,64.77,148.67,138,Moderate,2020,6,June
Delhi,10/06/2020,58.9,156.29,154,Moderate,2020,6,June
Delhi,11/06/2020,54.69,134.36,142,Moderate,2020,6,June
Delhi,12/06/2020,64,152.7,152,Moderate,2020,6,June
Delhi,13/06/2020,52.36,129.33,132,Moderate,2020,6,June
Delhi,14/06/2020,71.08,150.28,147,Moderate,2020,6,June
Delhi,15/06/2020,48.69,120.23,130,Moderate,2020,6,June
Delhi,16/06/2020,39.87,107.99,126,Moderate,2020,6,June
Delhi,17/06/2020,34.35,92.58,110,Moderate,2020,6,June
Delhi,18/06/2020,36.84,100.62,107,Moderate,2020,6,June
Delhi,19/06/2020,57.6,205.56,132,Moderate,2020,6,June
Delhi,20/06/2020,35.96,108.73,158,Moderate,2020,6,June
Delhi,21/06/2020,39.7,95.63,105,Moderate,2020,6,June
Delhi,22/06/2020,39.47,77.48,104,Moderate,2020,6,June
Delhi,23/06/2020,29.02,64.12,85,Satisfactory,2020,6,June
Delhi,24/06/2020,30.91,62.61,71,Satisfactory,2020,6,June
Delhi,25/06/2020,38.37,77.76,86,Satisfactory,2020,6,June
Delhi,26/06/2020,50.01,112.08,104,Moderate,2020,6,June
Delhi,27/06/2020,39.8,155.94,112,Moderate,2020,6,June
Delhi,28/06/2020,59.52,308.65,196,Moderate,2020,6,June
Delhi,29/06/2020,44.86,184.12,233,Poor,2020,6,June
Delhi,30/06/2020,39.8,91.98,114,Moderate,2020,6,June
Delhi,01/07/2020,54.01,128.66,101,Moderate,2020,7,July
Ernakulam,25/01/2020,53,84.58,154,Moderate,2020,1,January
Ernakulam,26/01/2020,58.31,85.47,153,Moderate,2020,1,January
Ernakulam,27/01/2020,53.06,80.24,159,Moderate,2020,1,January
Ernakulam,28/01/2020,60.99,95.07,180,Moderate,2020,1,January
Ernakulam,29/01/2020,57.41,96.7,127,Moderate,2020,1,January
Ernakulam,30/01/2020,43.89,79.3,96,Satisfactory,2020,1,January
Ernakulam,31/01/2020,35.45,78.48,89,Satisfactory,2020,1,January
Ernakulam,01/02/2020,38.01,74.51,86,Satisfactory,2020,2,February
Ernakulam,02/02/2020,38.63,67.05,77,Satisfactory,2020,2,February
Ernakulam,03/02/2020,40.97,72.23,80,Satisfactory,2020,2,February
Ernakulam,04/02/2020,54.34,89.68,92,Satisfactory,2020,2,February
Ernakulam,05/02/2020,52.85,95.99,97,Satisfactory,2020,2,February
Ernakulam,06/02/2020,35.61,69.55,95,Satisfactory,2020,2,February
Ernakulam,07/02/2020,42.18,70.64,98,Satisfactory,2020,2,February
Ernakulam,08/02/2020,36.49,69.27,96,Satisfactory,2020,2,February
Ernakulam,09/02/2020,36.94,65.81,86,Satisfactory,2020,2,February
Ernakulam,10/02/2020,39.27,68.24,91,Satisfactory,2020,2,February
Ernakulam,11/02/2020,38.45,70.37,104,Moderate,2020,2,February
Ernakulam,12/02/2020,51.09,85.94,101,Moderate,2020,2,February
Ernakulam,13/02/2020,39.8,72.06,92,Satisfactory,2020,2,February
Ernakulam,14/02/2020,49.84,83.54,108,Moderate,2020,2,February
Ernakulam,15/02/2020,33.41,51.47,99,Satisfactory,2020,2,February
Ernakulam,16/02/2020,39.71,58.34,106,Moderate,2020,2,February
Ernakulam,17/02/2020,50.63,79.13,96,Satisfactory,2020,2,February
Ernakulam,18/02/2020,49.29,78.67,93,Satisfactory,2020,2,February
Ernakulam,19/02/2020,78.27,116.73,133,Moderate,2020,2,February
Ernakulam,20/02/2020,55.37,88.08,114,Moderate,2020,2,February
Ernakulam,21/02/2020,59.74,89.73,102,Moderate,2020,2,February
Ernakulam,22/02/2020,47.75,75.74,96,Satisfactory,2020,2,February
Ernakulam,23/02/2020,37.76,59.35,76,Satisfactory,2020,2,February
Ernakulam,24/02/2020,44.43,72.73,90,Satisfactory,2020,2,February
Ernakulam,25/02/2020,42.85,69.29,94,Satisfactory,2020,2,February
Ernakulam,26/02/2020,52.33,79.96,96,Satisfactory,2020,2,February
Ernakulam,27/02/2020,46.96,69.25,95,Satisfactory,2020,2,February
Ernakulam,28/02/2020,47.25,72.04,102,Moderate,2020,2,February
Ernakulam,29/02/2020,35.35,56.01,94,Satisfactory,2020,2,February
Ernakulam,01/03/2020,34.65,54.4,79,Satisfactory,2020,3,March
Ernakulam,02/03/2020,35.76,54.77,89,Satisfactory,2020,3,March
Ernakulam,03/03/2020,27.97,43.68,101,Moderate,2020,3,March
Ernakulam,04/03/2020,30.85,61.79,102,Moderate,2020,3,March
Ernakulam,05/03/2020,37.26,73.37,104,Moderate,2020,3,March
Ernakulam,06/03/2020,30.91,63.61,104,Moderate,2020,3,March
Ernakulam,07/03/2020,18.17,44.89,86,Satisfactory,2020,3,March
Ernakulam,08/03/2020,27.59,52.22,88,Satisfactory,2020,3,March
Ernakulam,09/03/2020,24.22,48.87,90,Satisfactory,2020,3,March
Ernakulam,10/03/2020,32.43,58.49,77,Satisfactory,2020,3,March
Ernakulam,12/03/2020,13.87,40.87,88,Satisfactory,2020,3,March
Ernakulam,14/03/2020,27.79,66.92,94,Satisfactory,2020,3,March
Ernakulam,15/03/2020,37.26,72.16,87,Satisfactory,2020,3,March
Ernakulam,16/03/2020,37,75.59,93,Satisfactory,2020,3,March
Ernakulam,17/03/2020,45.49,84.85,98,Satisfactory,2020,3,March
Ernakulam,18/03/2020,46.85,90,99,Satisfactory,2020,3,March
Ernakulam,19/03/2020,39.62,81.13,100,Satisfactory,2020,3,March
Ernakulam,20/03/2020,33.6,64.61,98,Satisfactory,2020,3,March
Ernakulam,21/03/2020,31.66,64.3,92,Satisfactory,2020,3,March
Ernakulam,22/03/2020,20.49,38.97,69,Satisfactory,2020,3,March
Ernakulam,23/03/2020,17.84,47.35,70,Satisfactory,2020,3,March
Ernakulam,24/03/2020,24.79,48.95,74,Satisfactory,2020,3,March
Ernakulam,25/03/2020,15.93,31.35,61,Satisfactory,2020,3,March
Ernakulam,26/03/2020,20.66,40.24,59,Satisfactory,2020,3,March
Ernakulam,27/03/2020,30.79,54.13,64,Satisfactory,2020,3,March
Ernakulam,28/03/2020,30.1,56.39,63,Satisfactory,2020,3,March
Ernakulam,29/03/2020,,,56,Satisfactory,2020,3,March
Ernakulam,31/03/2020,22.11,45.3,68,Satisfactory,2020,3,March
Ernakulam,01/04/2020,22.8,47.92,66,Satisfactory,2020,4,April
Ernakulam,02/04/2020,29.16,50.88,68,Satisfactory,2020,4,April
Ernakulam,03/04/2020,23.25,45.45,69,Satisfactory,2020,4,April
Ernakulam,04/04/2020,21.57,41.74,67,Satisfactory,2020,4,April
Ernakulam,05/04/2020,16.04,32.53,64,Satisfactory,2020,4,April
Ernakulam,06/04/2020,9.54,21.63,63,Satisfactory,2020,4,April
Ernakulam,07/04/2020,11.39,22.39,67,Satisfactory,2020,4,April
Ernakulam,08/04/2020,18.28,38.37,75,Satisfactory,2020,4,April
Ernakulam,09/04/2020,17.75,41.78,66,Satisfactory,2020,4,April
Ernakulam,10/04/2020,14.42,30.64,61,Satisfactory,2020,4,April
Ernakulam,11/04/2020,17.2,30.64,62,Satisfactory,2020,4,April
Ernakulam,12/04/2020,14.17,30.3,65,Satisfactory,2020,4,April
Ernakulam,13/04/2020,22.86,45.51,77,Satisfactory,2020,4,April
Ernakulam,14/04/2020,24.44,47.76,77,Satisfactory,2020,4,April
Ernakulam,15/04/2020,14.38,30.69,71,Satisfactory,2020,4,April
Ernakulam,16/04/2020,16.74,29.7,69,Satisfactory,2020,4,April
Ernakulam,17/04/2020,17.05,33.38,72,Satisfactory,2020,4,April
Ernakulam,18/04/2020,15.67,29.75,75,Satisfactory,2020,4,April
Ernakulam,19/04/2020,21.2,36.86,78,Satisfactory,2020,4,April
Ernakulam,20/04/2020,16.12,26,78,Satisfactory,2020,4,April
Ernakulam,21/04/2020,9.52,21.54,77,Satisfactory,2020,4,April
Ernakulam,22/04/2020,12.31,27.08,68,Satisfactory,2020,4,April
Ernakulam,23/04/2020,23.42,35.87,70,Satisfactory,2020,4,April
Ernakulam,24/04/2020,20.69,40.92,64,Satisfactory,2020,4,April
Ernakulam,25/04/2020,19.38,46.33,55,Satisfactory,2020,4,April
Ernakulam,26/04/2020,18.44,44.38,59,Satisfactory,2020,4,April
Ernakulam,27/04/2020,14.88,31.67,72,Satisfactory,2020,4,April
Ernakulam,28/04/2020,16.31,35.39,80,Satisfactory,2020,4,April
Ernakulam,29/04/2020,14.14,30.88,80,Satisfactory,2020,4,April
Ernakulam,30/04/2020,19.22,43.47,88,Satisfactory,2020,4,April
Ernakulam,01/05/2020,17.29,38.99,86,Satisfactory,2020,5,May
Ernakulam,02/05/2020,19.22,37.85,91,Satisfactory,2020,5,May
Ernakulam,03/05/2020,19.66,39.87,88,Satisfactory,2020,5,May
Ernakulam,04/05/2020,19.04,45.18,94,Satisfactory,2020,5,May
Ernakulam,05/05/2020,24.34,51.54,99,Satisfactory,2020,5,May
Ernakulam,06/05/2020,24.61,51.19,101,Moderate,2020,5,May
Ernakulam,07/05/2020,10.07,31.03,83,Satisfactory,2020,5,May
Ernakulam,08/05/2020,9.96,23.91,92,Satisfactory,2020,5,May
Ernakulam,09/05/2020,13.76,32.56,99,Satisfactory,2020,5,May
Ernakulam,10/05/2020,18.07,37.56,94,Satisfactory,2020,5,May
Ernakulam,11/05/2020,11.07,27.33,93,Satisfactory,2020,5,May
Ernakulam,12/05/2020,23.83,50.41,104,Moderate,2020,5,May
Ernakulam,13/05/2020,13.66,32.04,102,Moderate,2020,5,May
Ernakulam,14/05/2020,18.49,44.23,105,Moderate,2020,5,May
Ernakulam,15/05/2020,16.93,44.12,103,Moderate,2020,5,May
Ernakulam,16/05/2020,11,34.63,96,Satisfactory,2020,5,May
Ernakulam,17/05/2020,14.54,36.56,100,Satisfactory,2020,5,May
Ernakulam,18/05/2020,20.78,45.3,106,Moderate,2020,5,May
Ernakulam,19/05/2020,18.82,49.32,113,Moderate,2020,5,May
Ernakulam,20/05/2020,9.3,35.64,107,Moderate,2020,5,May
Ernakulam,21/05/2020,8.23,19.94,97,Satisfactory,2020,5,May
Ernakulam,22/05/2020,9.15,23.94,92,Satisfactory,2020,5,May
Ernakulam,23/05/2020,16.41,48.58,101,Moderate,2020,5,May
Ernakulam,24/05/2020,15.75,43.42,88,Satisfactory,2020,5,May
Ernakulam,25/05/2020,17.83,46.41,96,Satisfactory,2020,5,May
Ernakulam,26/05/2020,12.81,33.45,100,Satisfactory,2020,5,May
Ernakulam,27/05/2020,18.49,39.77,105,Moderate,2020,5,May
Ernakulam,28/05/2020,12.41,27.44,103,Moderate,2020,5,May
Ernakulam,29/05/2020,12.57,34.03,102,Moderate,2020,5,May
Ernakulam,30/05/2020,8.58,21.13,93,Satisfactory,2020,5,May
Ernakulam,31/05/2020,5.54,13.53,81,Satisfactory,2020,5,May
Ernakulam,01/06/2020,8.58,19.66,95,Satisfactory,2020,6,June
Ernakulam,02/06/2020,4.85,13.02,95,Satisfactory,2020,6,June
Ernakulam,03/06/2020,5.91,14.94,96,Satisfactory,2020,6,June
Ernakulam,04/06/2020,3.48,15.31,90,Satisfactory,2020,6,June
Ernakulam,05/06/2020,6.91,18.27,102,Moderate,2020,6,June
Ernakulam,06/06/2020,5.95,14.15,103,Moderate,2020,6,June
Ernakulam,07/06/2020,10.01,20.15,98,Satisfactory,2020,6,June
Ernakulam,08/06/2020,10.29,29.53,105,Moderate,2020,6,June
Ernakulam,09/06/2020,16.7,41.66,110,Moderate,2020,6,June
Ernakulam,10/06/2020,15.66,39.86,108,Moderate,2020,6,June
Ernakulam,11/06/2020,10.79,28.53,108,Moderate,2020,6,June
Ernakulam,12/06/2020,19.09,45.62,115,Moderate,2020,6,June
Ernakulam,13/06/2020,16.22,37.9,114,Moderate,2020,6,June
Ernakulam,14/06/2020,7.86,17.13,100,Satisfactory,2020,6,June
Ernakulam,15/06/2020,10.34,38.26,81,Satisfactory,2020,6,June
Ernakulam,16/06/2020,6.49,15.57,100,Satisfactory,2020,6,June
Ernakulam,20/06/2020,19.85,40.32,106,Moderate,2020,6,June
Ernakulam,21/06/2020,5.71,14.24,103,Moderate,2020,6,June
Ernakulam,22/06/2020,13.24,28.66,109,Moderate,2020,6,June
Ernakulam,23/06/2020,14.8,38.28,110,Moderate,2020,6,June
Ernakulam,24/06/2020,23.73,51.36,113,Moderate,2020,6,June
Ernakulam,25/06/2020,10.63,26.08,106,Moderate,2020,6,June
Ernakulam,26/06/2020,5.8,17.83,104,Moderate,2020,6,June
Ernakulam,27/06/2020,12.14,27.94,108,Moderate,2020,6,June
Ernakulam,28/06/2020,8.97,21.47,106,Moderate,2020,6,June
Ernakulam,29/06/2020,12.22,24.97,109,Moderate,2020,6,June
Ernakulam,30/06/2020,11.87,30.24,109,Moderate,2020,6,June
Ernakulam,01/07/2020,5.88,13.91,111,Moderate,2020,7,July
Gurugram,23/01/2016,87.51,,202,Poor,2016,1,January
Gurugram,24/01/2016,106.22,,209,Poor,2016,1,January
Gurugram,26/01/2016,124.33,,257,Poor,2016,1,January
Gurugram,03/02/2016,58.63,,90,Satisfactory,2016,2,February
Gurugram,04/02/2016,52.91,,95,Satisfactory,2016,2,February
Gurugram,05/02/2016,103.23,,164,Moderate,2016,2,February
Gurugram,19/02/2016,199.01,,357,Very Poor,2016,2,February
Gurugram,24/02/2016,175.8,,336,Very Poor,2016,2,February
Gurugram,25/02/2016,137.28,,322,Very Poor,2016,2,February
Gurugram,26/02/2016,143.83,,312,Very Poor,2016,2,February
Gurugram,27/02/2016,180.83,,343,Very Poor,2016,2,February
Gurugram,28/02/2016,201.17,,359,Very Poor,2016,2,February
Gurugram,29/02/2016,182.54,,346,Very Poor,2016,2,February
Gurugram,01/03/2016,211.21,,364,Very Poor,2016,3,March
Gurugram,02/03/2016,247.27,,379,Very Poor,2016,3,March
Gurugram,03/03/2016,348.88,,460,Severe,2016,3,March
Gurugram,04/03/2016,,,445,Severe,2016,3,March
Gurugram,08/03/2016,97.88,,244,Poor,2016,3,March
Gurugram,09/03/2016,539.41,,442,Severe,2016,3,March
Gurugram,27/03/2016,79.43,,180,Moderate,2016,3,March
Gurugram,28/03/2016,197.75,,341,Very Poor,2016,3,March
Gurugram,29/03/2016,124.42,,208,Poor,2016,3,March
Gurugram,30/03/2016,264.74,,367,Very Poor,2016,3,March
Gurugram,31/03/2016,186.4,,401,Severe,2016,3,March
Gurugram,01/04/2016,66.52,,325,Very Poor,2016,4,April
Gurugram,09/04/2016,99.83,,266,Poor,2016,4,April
Gurugram,10/04/2016,83.23,,190,Moderate,2016,4,April
Gurugram,11/04/2016,84.45,,186,Moderate,2016,4,April
Gurugram,12/04/2016,70.79,,144,Moderate,2016,4,April
Gurugram,13/04/2016,82.6,,156,Moderate,2016,4,April
Gurugram,14/04/2016,84.9,,202,Poor,2016,4,April
Gurugram,15/04/2016,109.9,,228,Poor,2016,4,April
Gurugram,16/04/2016,107.76,,276,Poor,2016,4,April
Gurugram,17/04/2016,81.36,,192,Moderate,2016,4,April
Gurugram,18/04/2016,77.24,,144,Moderate,2016,4,April
Gurugram,19/04/2016,115.4,,244,Poor,2016,4,April
Gurugram,20/04/2016,163.99,,300,Poor,2016,4,April
Gurugram,21/04/2016,128.32,,325,Very Poor,2016,4,April
Gurugram,22/04/2016,123.29,,305,Very Poor,2016,4,April
Gurugram,23/04/2016,92.07,,250,Poor,2016,4,April
Gurugram,24/04/2016,128.13,,278,Poor,2016,4,April
Gurugram,25/04/2016,114.51,,287,Poor,2016,4,April
Gurugram,26/04/2016,63.16,,278,Poor,2016,4,April
Gurugram,29/04/2016,173.82,,345,Very Poor,2016,4,April
Gurugram,30/04/2016,171.35,,332,Very Poor,2016,4,April
Gurugram,01/05/2016,164.46,,346,Very Poor,2016,5,May
Gurugram,02/05/2016,146.44,,327,Very Poor,2016,5,May
Gurugram,03/05/2016,164.68,,346,Very Poor,2016,5,May
Gurugram,04/05/2016,129.44,,299,Poor,2016,5,May
Gurugram,05/05/2016,100.09,,280,Poor,2016,5,May
Gurugram,06/05/2016,82.65,,197,Moderate,2016,5,May
Gurugram,07/05/2016,104.17,,224,Poor,2016,5,May
Gurugram,08/05/2016,100.13,,252,Poor,2016,5,May
Gurugram,09/05/2016,77.1,,183,Moderate,2016,5,May
Gurugram,10/05/2016,63.89,,155,Moderate,2016,5,May
Gurugram,11/05/2016,53.98,,90,Satisfactory,2016,5,May
Gurugram,12/05/2016,75.08,,112,Moderate,2016,5,May
Gurugram,13/05/2016,103.68,,187,Moderate,2016,5,May
Gurugram,14/05/2016,98.72,,259,Poor,2016,5,May
Gurugram,15/05/2016,90.87,,236,Poor,2016,5,May
Gurugram,16/05/2016,91.92,,182,Moderate,2016,5,May
Gurugram,17/05/2016,67.44,,166,Moderate,2016,5,May
Gurugram,18/05/2016,99.74,,207,Poor,2016,5,May
Gurugram,19/05/2016,83.2,,193,Moderate,2016,5,May
Gurugram,20/05/2016,75.28,,151,Moderate,2016,5,May
Gurugram,21/05/2016,66.97,,139,Moderate,2016,5,May
Gurugram,22/05/2016,78.33,,124,Moderate,2016,5,May
Gurugram,23/05/2016,100.13,,212,Poor,2016,5,May
Gurugram,24/05/2016,40.55,,148,Moderate,2016,5,May
Gurugram,25/05/2016,82.76,,116,Moderate,2016,5,May
Gurugram,26/05/2016,113.01,,203,Poor,2016,5,May
Gurugram,27/05/2016,231.94,,345,Very Poor,2016,5,May
Gurugram,28/05/2016,111.43,,358,Very Poor,2016,5,May
Gurugram,29/05/2016,3.46,,107,Moderate,2016,5,May
Gurugram,30/05/2016,3.7,,62,Satisfactory,2016,5,May
Gurugram,31/05/2016,27.61,,48,Good,2016,5,May
Gurugram,01/06/2016,58.12,,79,Satisfactory,2016,6,June
