City,Date,PM2.5,PM10,AQI,AQI_Bucket,,,,,,,,,,3146
Ahmedabad,10/11/2017,61.72,,105,Moderate,,,,,,,,,,
Ahmedabad,10/21/2017,126.57,,319,Very Poor,,,,,,,,,,
Ahmedabad,10/22/2017,59.26,,146,Moderate,,,,,,,,,,
Ahmedabad,10/23/2017,51.72,,80,Satisfactory,,,,,,,,,,
Ahmedabad,10/24/2017,67.4,,102,Moderate,,,,,,,,,,
Ahmedabad,10/25/2017,79.49,,459,Severe,,,,,,,,,,
Ahmedabad,10/26/2017,112.25,,1426,Severe,,,,,,,,,,
Ahmedabad,10/27/2017,133.07,,1348,Severe,,,,,,,,,,
Ahmedabad,10/28/2017,93.96,,1073,Severe,,,,,,,,,,
Ahmedabad,10/29/2017,93.7,,952,Severe,,,,,,,,,,
Ahmedabad,11/3/2017,96.65,,550,Severe,,,,,,,,,,
Ahmedabad,11/4/2017,107.09,,538,Severe,,,,,,,,,,
Ahmedabad,11/5/2017,119.02,,498,Severe,,,,,,,,,,
Ahmedabad,11/6/2017,83.86,,517,Severe,,,,,,,,,,
Ahmedabad,11/7/2017,72.67,,901,Severe,,,,,,,,,,
Ahmedabad,11/8/2017,94.32,,929,Severe,,,,,,,,,,
Ahmedabad,11/9/2017,89,,850,Severe,,,,,,,,,,
Ahmedabad,11/10/2017,85.35,,669,Severe,,,,,,,,,,
Ahmedabad,11/11/2017,101.25,,1141,Severe,,,,,,,,,,
Ahmedabad,11/12/2017,90.02,,707,Severe,,,,,,,,,,
Ahmedabad,11/13/2017,119.17,,1577,Severe,,,,,,,,,,
Ahmedabad,11/14/2017,207.19,,1747,Severe,,,,,,,,,,
Ahmedabad,11/15/2017,148.83,,1065,Severe,,,,,,,,,,
Ahmedabad,11/16/2017,85.32,,195,Moderate,,,,,,,,,,
Ahmedabad,11/17/2017,143.07,,291,Poor,,,,,,,,,,
Ahmedabad,11/18/2017,140.88,,313,Very Poor,,,,,,,,,,
Ahmedabad,11/19/2017,99.77,,333,Very Poor,,,,,,,,,,
Ahmedabad,11/20/2017,119.99,,338,Very Poor,,,,,,,,,,
Ahmedabad,11/21/2017,111.92,,371,Very Poor,,,,,,,,,,
Ahmedabad,11/22/2017,96.51,,463,Severe,,,,,,,,,,
Ahmedabad,11/23/2017,80.52,,419,Severe,,,,,,,,,,
Ahmedabad,11/24/2017,92.8,,700,Severe,,,,,,,,,,
Ahmedabad,11/25/2017,102.26,,1043,Severe,,,,,,,,,,
Ahmedabad,11/26/2017,108.19,,1029,Severe,,,,,,,,,,
Ahmedabad,11/27/2017,93.87,,1041,Severe,,,,,,,,,,
Ahmedabad,11/28/2017,109.53,,1430,Severe,,,,,,,,,,
Ahmedabad,11/29/2017,79.34,,765,Severe,,,,,,,,,,
Ahmedabad,11/30/2017,93.05,,599,Severe,,,,,,,,,,
Ahmedabad,12/1/2017,85.51,,764,Severe,,,,,,,,,,
Ahmedabad,12/2/2017,80.89,,330,Very Poor,,,,,,,,,,
Ahmedabad,12/3/2017,58.62,,205,Poor,,,,,,,,,,
Ahmedabad,12/4/2017,68.53,,164,Moderate,,,,,,,,,,
Ahmedabad,12/5/2017,81.38,,187,Moderate,,,,,,,,,,
Ahmedabad,12/6/2017,56.54,,149,Moderate,,,,,,,,,,
Ahmedabad,12/7/2017,74.08,,215,Poor,,,,,,,,,,
Ahmedabad,12/8/2017,62.76,,284,Poor,,,,,,,,,,
Ahmedabad,12/9/2017,86.09,,167,Moderate,,,,,,,,,,
Ahmedabad,12/10/2017,59.74,,337,Very Poor,,,,,,,,,,
Ahmedabad,12/11/2017,87.13,,696,Severe,,,,,,,,,,
Ahmedabad,12/12/2017,52.15,,295,Poor,,,,,,,,,,
Ahmedabad,12/13/2017,67.51,,565,Severe,,,,,,,,,,
Ahmedabad,12/14/2017,70.08,,400,Very Poor,,,,,,,,,,
Ahmedabad,12/15/2017,86.9,,250,Poor,,,,,,,,,,
Ahmedabad,12/16/2017,77.34,,232,Poor,,,,,,,,,,
Ahmedabad,12/17/2017,65.93,,174,Moderate,,,,,,,,,,
Ahmedabad,12/18/2017,66.58,,198,Moderate,,,,,,,,,,
Ahmedabad,12/19/2017,62.24,,340,Very Poor,,,,,,,,,,
Ahmedabad,12/20/2017,62.07,,355,Very Poor,,,,,,,,,,
Ahmedabad,12/21/2017,72.04,,246,Poor,,,,,,,,,,
Ahmedabad,12/22/2017,67.44,,216,Poor,,,,,,,,,,
Ahmedabad,12/23/2017,77.76,,306,Very Poor,,,,,,,,,,
Ahmedabad,12/24/2017,96.71,,650,Severe,,,,,,,,,,
Ahmedabad,12/25/2017,75.14,,515,Severe,,,,,,,,,,
Ahmedabad,12/26/2017,69.27,,529,Severe,,,,,,,,,,
Ahmedabad,12/27/2017,71.54,,404,Severe,,,,,,,,,,
Ahmedabad,12/28/2017,104.13,,773,Severe,,,,,,,,,,
Ahmedabad,12/29/2017,88.93,,763,Severe,,,,,,,,,,
Ahmedabad,12/30/2017,82.03,,474,Severe,,,,,,,,,,
Ahmedabad,12/31/2017,84.43,,343,Very Poor,,,,,,,,,,
Ahmedabad,1/1/2018,84.46,,278,Poor,,,,,,,,,,
Ahmedabad,1/2/2018,76.51,,256,Poor,,,,,,,,,,
Ahmedabad,1/3/2018,63.88,,300,Poor,,,,,,,,,,
Ahmedabad,1/4/2018,81.1,,532,Severe,,,,,,,,,,
Ahmedabad,1/5/2018,73.61,,534,Severe,,,,,,,,,,
Ahmedabad,1/6/2018,75.79,,738,Severe,,,,,,,,,,
Ahmedabad,1/7/2018,77.87,,622,Severe,,,,,,,,,,
Ahmedabad,1/8/2018,77.72,,517,Severe,,,,,,,,,,
Ahmedabad,1/9/2018,66.89,,216,Poor,,,,,,,,,,
Ahmedabad,1/10/2018,74.57,,316,Very Poor,,,,,,,,,,
Ahmedabad,1/11/2018,89.1,,586,Severe,,,,,,,,,,
Ahmedabad,1/12/2018,110.34,,898,Severe,,,,,,,,,,
Ahmedabad,1/13/2018,82.53,,421,Severe,,,,,,,,,,
Ahmedabad,1/14/2018,108.01,,542,Severe,,,,,,,,,,
Ahmedabad,1/15/2018,92.94,,610,Severe,,,,,,,,,,
Ahmedabad,1/16/2018,87.3,,716,Severe,,,,,,,,,,
Ahmedabad,1/17/2018,89.06,,804,Severe,,,,,,,,,,
Ahmedabad,1/18/2018,51.61,,656,Severe,,,,,,,,,,
Ahmedabad,1/19/2018,91.13,,1201,Severe,,,,,,,,,,
Ahmedabad,1/21/2018,108.92,,595,Severe,,,,,,,,,,
Ahmedabad,1/22/2018,89.63,,384,Very Poor,,,,,,,,,,
Ahmedabad,1/23/2018,55.27,,332,Very Poor,,,,,,,,,,
Ahmedabad,1/24/2018,97.88,,1155,Severe,,,,,,,,,,
Ahmedabad,1/25/2018,128.56,,1355,Severe,,,,,,,,,,
Ahmedabad,1/26/2018,103.63,,1367,Severe,,,,,,,,,,
Ahmedabad,1/27/2018,102.16,,795,Severe,,,,,,,,,,
Ahmedabad,1/28/2018,89.53,,430,Severe,,,,,,,,,,
Ahmedabad,1/29/2018,101.92,,1153,Severe,,,,,,,,,,
Ahmedabad,1/30/2018,117.99,,1414,Severe,,,,,,,,,,
Ahmedabad,1/31/2018,115.79,,1042,Severe,,,,,,,,,,
Ahmedabad,2/1/2018,189.12,,1613,Severe,,,,,,,,,,
Ahmedabad,2/2/2018,88.37,,433,Severe,,,,,,,,,,
Ahmedabad,2/3/2018,96.64,,692,Severe,,,,,,,,,,
Ahmedabad,2/4/2018,98,,620,Severe,,,,,,,,,,
Ahmedabad,2/5/2018,93.31,,617,Severe,,,,,,,,,,
Ahmedabad,2/6/2018,104.89,,590,Severe,,,,,,,,,,
Ahmedabad,2/7/2018,109.34,,856,Severe,,,,,,,,,,
Ahmedabad,2/8/2018,70.25,,587,Severe,,,,,,,,,,
Ahmedabad,2/9/2018,103.17,,1423,Severe,,,,,,,,,,
Ahmedabad,2/10/2018,185.77,,1917,Severe,,,,,,,,,,
Ahmedabad,2/11/2018,84.48,,471,Severe,,,,,,,,,,
Ahmedabad,2/12/2018,89.41,,488,Severe,,,,,,,,,,
Ahmedabad,2/13/2018,64.61,,471,Severe,,,,,,,,,,
Ahmedabad,2/14/2018,65.35,,172,Moderate,,,,,,,,,,
Ahmedabad,2/15/2018,52.18,,390,Very Poor,,,,,,,,,,
Ahmedabad,2/16/2018,75.13,,802,Severe,,,,,,,,,,
Ahmedabad,2/17/2018,83.65,,1035,Severe,,,,,,,,,,
Ahmedabad,2/18/2018,220.49,,1477,Severe,,,,,,,,,,
Ahmedabad,2/19/2018,242.66,,2049,Severe,,,,,,,,,,
Ahmedabad,2/20/2018,114.78,,1314,Severe,,,,,,,,,,
Ahmedabad,2/21/2018,92.92,,1215,Severe,,,,,,,,,,
Ahmedabad,2/22/2018,91.66,,1483,Severe,,,,,,,,,,
Ahmedabad,2/23/2018,138.4,,1526,Severe,,,,,,,,,,
Ahmedabad,2/26/2018,49.18,,460,Severe,,,,,,,,,,
Ahmedabad,2/27/2018,56.42,,700,Severe,,,,,,,,,,
Ahmedabad,2/28/2018,60.36,,831,Severe,,,,,,,,,,
Ahmedabad,3/1/2018,54.45,,291,Poor,,,,,,,,,,
Ahmedabad,3/2/2018,53.5,,132,Moderate,,,,,,,,,,
Ahmedabad,3/3/2018,41.64,,212,Poor,,,,,,,,,,
Ahmedabad,3/4/2018,32.36,,717,Severe,,,,,,,,,,
Ahmedabad,3/5/2018,29.98,,525,Severe,,,,,,,,,,
Ahmedabad,3/6/2018,33.3,,777,Severe,,,,,,,,,,
Ahmedabad,3/7/2018,56.51,,807,Severe,,,,,,,,,,
Ahmedabad,3/8/2018,88.85,,520,Severe,,,,,,,,,,
Ahmedabad,3/9/2018,111.68,,1171,Severe,,,,,,,,,,
Ahmedabad,3/10/2018,114.06,,1332,Severe,,,,,,,,,,
Ahmedabad,3/11/2018,116.93,,1260,Severe,,,,,,,,,,
Ahmedabad,3/12/2018,84.19,,708,Severe,,,,,,,,,,
Ahmedabad,3/13/2018,98.53,,1108,Severe,,,,,,,,,,
Ahmedabad,3/14/2018,84.16,,761,Severe,,,,,,,,,,
Ahmedabad,3/15/2018,71.82,,541,Severe,,,,,,,,,,
Ahmedabad,3/16/2018,80.51,,1274,Severe,,,,,,,,,,
Ahmedabad,3/17/2018,133.48,,1241,Severe,,,,,,,,,,
Ahmedabad,3/18/2018,116.54,,1210,Severe,,,,,,,,,,
Ahmedabad,3/19/2018,98.49,,301,Very Poor,,,,,,,,,,
Ahmedabad,3/20/2018,160.68,,549,Severe,,,,,,,,,,
Ahmedabad,3/21/2018,102.05,,414,Severe,,,,,,,,,,
Ahmedabad,3/22/2018,100.33,,484,Severe,,,,,,,,,,
Ahmedabad,3/23/2018,99.73,,577,Severe,,,,,,,,,,
Ahmedabad,3/24/2018,104.22,,862,Severe,,,,,,,,,,
Ahmedabad,3/25/2018,109.8,,889,Severe,,,,,,,,,,
Ahmedabad,3/26/2018,124.44,,1001,Severe,,,,,,,,,,
Ahmedabad,3/27/2018,180.27,,1156,Severe,,,,,,,,,,
Ahmedabad,3/28/2018,138.6,,691,Severe,,,,,,,,,,
Ahmedabad,3/29/2018,139.21,,308,Very Poor,,,,,,,,,,
Ahmedabad,3/30/2018,154.09,,965,Severe,,,,,,,,,,
Ahmedabad,3/31/2018,121,,1434,Severe,,,,,,,,,,
Ahmedabad,4/1/2018,80.56,,579,Severe,,,,,,,,,,
Ahmedabad,4/2/2018,103.75,,1034,Severe,,,,,,,,,,
Ahmedabad,4/3/2018,75.68,,498,Severe,,,,,,,,,,
Ahmedabad,4/4/2018,62.83,,265,Poor,,,,,,,,,,
Ahmedabad,4/5/2018,104.23,,740,Severe,,,,,,,,,,
Ahmedabad,4/6/2018,91.04,,856,Severe,,,,,,,,,,
Ahmedabad,4/7/2018,90.13,,304,Very Poor,,,,,,,,,,
Ahmedabad,4/8/2018,160.43,,657,Severe,,,,,,,,,,
Ahmedabad,4/9/2018,94.55,,403,Severe,,,,,,,,,,
Ahmedabad,4/10/2018,124.59,,596,Severe,,,,,,,,,,
Ahmedabad,4/11/2018,92.5,,392,Very Poor,,,,,,,,,,
Ahmedabad,4/12/2018,86.29,,414,Severe,,,,,,,,,,
Ahmedabad,4/13/2018,104.21,,442,Severe,,,,,,,,,,
Ahmedabad,4/14/2018,88.5,,438,Severe,,,,,,,,,,
Ahmedabad,4/15/2018,84.47,,561,Severe,,,,,,,,,,
Ahmedabad,4/16/2018,73.54,,660,Severe,,,,,,,,,,
Ahmedabad,4/17/2018,53.89,,616,Severe,,,,,,,,,,
Ahmedabad,4/18/2018,60.08,,855,Severe,,,,,,,,,,
Ahmedabad,4/19/2018,53.13,,633,Severe,,,,,,,,,,
Ahmedabad,4/20/2018,71.3,,274,Poor,,,,,,,,,,
Ahmedabad,4/21/2018,37.9,,210,Poor,,,,,,,,,,
Ahmedabad,4/22/2018,78.18,,478,Severe,,,,,,,,,,
Ahmedabad,4/23/2018,56.35,,465,Severe,,,,,,,,,,
Ahmedabad,4/24/2018,59.66,,836,Severe,,,,,,,,,,
Ahmedabad,4/25/2018,114.6,,1235,Severe,,,,,,,,,,
Ahmedabad,4/26/2018,74.48,,525,Severe,,,,,,,,,,
Ahmedabad,4/27/2018,81.11,,525,Severe,,,,,,,,,,
Ahmedabad,4/28/2018,100.39,,650,Severe,,,,,,,,,,
Ahmedabad,4/29/2018,39.97,,219,Poor,,,,,,,,,,
Ahmedabad,4/30/2018,53.61,,328,Very Poor,,,,,,,,,,
Ahmedabad,5/1/2018,63.06,,351,Very Poor,,,,,,,,,,
Ahmedabad,5/2/2018,46.17,,286,Poor,,,,,,,,,,
Ahmedabad,5/3/2018,61.24,,337,Very Poor,,,,,,,,,,
Ahmedabad,5/4/2018,41.81,,249,Poor,,,,,,,,,,
Ahmedabad,5/5/2018,55.09,,376,Very Poor,,,,,,,,,,
Ahmedabad,5/6/2018,65.54,,415,Severe,,,,,,,,,,
Ahmedabad,5/7/2018,41.04,,228,Poor,,,,,,,,,,
Ahmedabad,5/8/2018,49.71,,266,Poor,,,,,,,,,,
Ahmedabad,5/9/2018,44.75,,257,Poor,,,,,,,,,,
Ahmedabad,5/10/2018,45.84,,409,Severe,,,,,,,,,,
Ahmedabad,5/11/2018,76.36,,524,Severe,,,,,,,,,,
Ahmedabad,5/12/2018,44.79,,222,Poor,,,,,,,,,,
Ahmedabad,5/13/2018,50.16,,332,Very Poor,,,,,,,,,,
Ahmedabad,5/14/2018,49.07,,272,Poor,,,,,,,,,,
Ahmedabad,5/15/2018,46.06,,232,Poor,,,,,,,,,,
Ahmedabad,5/16/2018,52.82,,247,Poor,,,,,,,,,,
Ahmedabad,5/17/2018,53.39,,254,Poor,,,,,,,,,,
Ahmedabad,5/18/2018,59.44,,236,Poor,,,,,,,,,,
Ahmedabad,5/19/2018,71.01,,273,Poor,,,,,,,,,,
Ahmedabad,5/20/2018,59.98,,273,Poor,,,,,,,,,,
Ahmedabad,5/21/2018,50.7,,256,Poor,,,,,,,,,,
Ahmedabad,5/22/2018,69.87,,217,Poor,,,,,,,,,,
Ahmedabad,5/23/2018,61.53,,291,Poor,,,,,,,,,,
Ahmedabad,5/24/2018,67.03,,314,Very Poor,,,,,,,,,,
Ahmedabad,5/25/2018,43.37,,355,Very Poor,,,,,,,,,,
Ahmedabad,5/26/2018,60.05,,587,Severe,,,,,,,,,,
Ahmedabad,5/27/2018,56.93,,535,Severe,,,,,,,,,,
Ahmedabad,5/28/2018,44.14,,366,Very Poor,,,,,,,,,,
Ahmedabad,5/29/2018,69,,404,Severe,,,,,,,,,,
Ahmedabad,6/1/2018,78.16,,355,Very Poor,,,,,,,,,,
Ahmedabad,6/2/2018,83.27,,338,Very Poor,,,,,,,,,,
Ahmedabad,6/3/2018,63.79,,351,Very Poor,,,,,,,,,,
Ahmedabad,6/4/2018,50.27,,280,Poor,,,,,,,,,,
Ahmedabad,6/5/2018,51.54,,297,Poor,,,,,,,,,,
Ahmedabad,6/6/2018,54.35,,319,Very Poor,,,,,,,,,,
Ahmedabad,6/7/2018,53.59,,247,Poor,,,,,,,,,,
Ahmedabad,6/8/2018,55.77,,321,Very Poor,,,,,,,,,,
Ahmedabad,6/9/2018,63.58,,319,Very Poor,,,,,,,,,,
Ahmedabad,6/10/2018,103.08,,345,Very Poor,,,,,,,,,,
Ahmedabad,6/11/2018,78.25,,492,Severe,,,,,,,,,,
Ahmedabad,6/12/2018,77.84,,491,Severe,,,,,,,,,,
Ahmedabad,6/13/2018,69.99,,503,Severe,,,,,,,,,,
Ahmedabad,6/14/2018,78.7,,523,Severe,,,,,,,,,,
Ahmedabad,6/15/2018,59.96,,539,Severe,,,,,,,,,,
Ahmedabad,6/16/2018,48.27,,492,Severe,,,,,,,,,,
Ahmedabad,6/17/2018,44.81,,513,Severe,,,,,,,,,,
Ahmedabad,6/18/2018,55.21,,497,Severe,,,,,,,,,,
Ahmedabad,6/19/2018,40.89,,433,Severe,,,,,,,,,,
Ahmedabad,6/20/2018,41.59,,484,Severe,,,,,,,,,,
Ahmedabad,6/21/2018,39.02,,471,Severe,,,,,,,,,,
Ahmedabad,6/22/2018,33.5,,502,Severe,,,,,,,,,,
Ahmedabad,6/23/2018,39.42,,495,Severe,,,,,,,,,,
Ahmedabad,6/24/2018,46.84,,486,Severe,,,,,,,,,,
Ahmedabad,6/25/2018,51.63,,524,Severe,,,,,,,,,,
Ahmedabad,6/26/2018,38.12,,556,Severe,,,,,,,,,,
Ahmedabad,6/27/2018,27.79,,508,Severe,,,,,,,,,,
Ahmedabad,6/28/2018,36.27,,413,Severe,,,,,,,,,,
Ahmedabad,6/29/2018,76.41,,421,Severe,,,,,,,,,,
Ahmedabad,6/30/2018,62.72,,400,Very Poor,,,,,,,,,,
Ahmedabad,7/1/2018,48.12,,361,Very Poor,,,,,,,,,,
Ahmedabad,7/2/2018,36.8,,385,Very Poor,,,,,,,,,,
Ahmedabad,7/3/2018,41.37,,428,Severe,,,,,,,,,,
Ahmedabad,7/4/2018,302.08,,440,Severe,,,,,,,,,,
Ahmedabad,7/5/2018,37.15,,510,Severe,,,,,,,,,,
Ahmedabad,7/6/2018,59.76,,513,Severe,,,,,,,,,,
Ahmedabad,7/7/2018,71.94,,365,Very Poor,,,,,,,,,,
Ahmedabad,7/8/2018,47.95,,336,Very Poor,,,,,,,,,,
Ahmedabad,7/9/2018,55.91,,377,Very Poor,,,,,,,,,,
Ahmedabad,7/10/2018,72.06,,442,Severe,,,,,,,,,,
Ahmedabad,7/11/2018,127.23,,421,Severe,,,,,,,,,,
Ahmedabad,7/12/2018,127.37,,428,Severe,,,,,,,,,,
Ahmedabad,7/13/2018,36.42,,472,Severe,,,,,,,,,,
Ahmedabad,7/14/2018,40.97,,478,Severe,,,,,,,,,,
Ahmedabad,7/15/2018,33.38,,422,Severe,,,,,,,,,,
Ahmedabad,7/16/2018,33.51,,347,Very Poor,,,,,,,,,,
Ahmedabad,7/17/2018,29.56,,461,Severe,,,,,,,,,,
Ahmedabad,7/18/2018,21.89,,447,Severe,,,,,,,,,,
Ahmedabad,7/19/2018,44.87,,486,Severe,,,,,,,,,,
Ahmedabad,7/20/2018,33.16,,510,Severe,,,,,,,,,,
Ahmedabad,7/21/2018,45.25,,576,Severe,,,,,,,,,,
Ahmedabad,7/22/2018,48.95,,485,Severe,,,,,,,,,,
Ahmedabad,7/23/2018,42.89,,488,Severe,,,,,,,,,,
Ahmedabad,7/24/2018,48.36,,613,Severe,,,,,,,,,,
Ahmedabad,7/25/2018,51.7,,577,Severe,,,,,,,,,,
Ahmedabad,7/26/2018,43.18,,474,Severe,,,,,,,,,,
Ahmedabad,7/27/2018,35.8,,458,Severe,,,,,,,,,,
Ahmedabad,7/28/2018,37.76,,428,Severe,,,,,,,,,,
Ahmedabad,7/29/2018,38.1,,429,Severe,,,,,,,,,,
Ahmedabad,7/30/2018,39.43,,461,Severe,,,,,,,,,,
Ahmedabad,7/31/2018,51.78,,450,Severe,,,,,,,,,,
Ahmedabad,8/1/2018,63.4,,453,Severe,,,,,,,,,,
Ahmedabad,8/2/2018,58.21,,459,Severe,,,,,,,,,,
Ahmedabad,8/3/2018,47.83,,468,Severe,,,,,,,,,,
Ahmedabad,8/4/2018,53.64,,424,Severe,,,,,,,,,,
Ahmedabad,8/5/2018,48.18,,366,Very Poor,,,,,,,,,,
Ahmedabad,8/6/2018,56.75,,465,Severe,,,,,,,,,,
Ahmedabad,8/7/2018,41.21,,434,Severe,,,,,,,,,,
Ahmedabad,8/8/2018,37.33,,470,Severe,,,,,,,,,,
Ahmedabad,8/9/2018,28.74,,455,Severe,,,,,,,,,,
Ahmedabad,8/10/2018,34.05,,489,Severe,,,,,,,,,,
Ahmedabad,8/11/2018,28.94,,431,Severe,,,,,,,,,,
Ahmedabad,8/12/2018,25.06,,402,Severe,,,,,,,,,,
Ahmedabad,8/13/2018,32.05,,469,Severe,,,,,,,,,,
Ahmedabad,8/14/2018,44.02,,476,Severe,,,,,,,,,,
Ahmedabad,8/15/2018,48.73,,459,Severe,,,,,,,,,,
Ahmedabad,8/16/2018,43.54,,342,Very Poor,,,,,,,,,,
Ahmedabad,8/17/2018,28.66,,311,Very Poor,,,,,,,,,,
Ahmedabad,8/18/2018,31.01,,467,Severe,,,,,,,,,,
Ahmedabad,8/19/2018,33.95,,429,Severe,,,,,,,,,,
Ahmedabad,8/20/2018,33.7,,490,Severe,,,,,,,,,,
Ahmedabad,8/21/2018,48.21,,445,Severe,,,,,,,,,,
Ahmedabad,8/22/2018,40.66,,499,Severe,,,,,,,,,,
Ahmedabad,8/23/2018,38.65,,482,Severe,,,,,,,,,,
Ahmedabad,8/24/2018,49.47,,527,Severe,,,,,,,,,,
Ahmedabad,8/25/2018,33.2,,556,Severe,,,,,,,,,,
Ahmedabad,8/26/2018,34.52,,482,Severe,,,,,,,,,,
Ahmedabad,8/27/2018,44.57,,597,Severe,,,,,,,,,,
Ahmedabad,8/28/2018,58.92,,491,Severe,,,,,,,,,,
Ahmedabad,8/29/2018,51.03,,460,Severe,,,,,,,,,,
Ahmedabad,8/30/2018,45.77,,510,Severe,,,,,,,,,,
Ahmedabad,8/31/2018,38.22,,623,Severe,,,,,,,,,,
Ahmedabad,9/1/2018,34.44,,577,Severe,,,,,,,,,,
Ahmedabad,9/2/2018,28.8,,440,Severe,,,,,,,,,,
Ahmedabad,9/6/2018,22.14,,520,Severe,,,,,,,,,,
Ahmedabad,9/7/2018,19.66,,518,Severe,,,,,,,,,,
Ahmedabad,9/8/2018,22.3,,524,Severe,,,,,,,,,,
Ahmedabad,9/9/2018,22.33,,576,Severe,,,,,,,,,,
Ahmedabad,9/10/2018,18.54,,688,Severe,,,,,,,,,,
Ahmedabad,9/11/2018,17.91,,521,Severe,,,,,,,,,,
Ahmedabad,9/12/2018,16.28,,447,Severe,,,,,,,,,,
Ahmedabad,9/13/2018,21.06,,477,Severe,,,,,,,,,,
Ahmedabad,9/14/2018,20.82,,481,Severe,,,,,,,,,,
Ahmedabad,9/15/2018,18.18,,500,Severe,,,,,,,,,,
Ahmedabad,9/16/2018,21.41,,530,Severe,,,,,,,,,,
Ahmedabad,9/17/2018,24.51,,696,Severe,,,,,,,,,,
Ahmedabad,9/18/2018,28.15,,580,Severe,,,,,,,,,,
Ahmedabad,9/19/2018,23.65,,546,Severe,,,,,,,,,,
Ahmedabad,9/20/2018,25.32,,631,Severe,,,,,,,,,,
Ahmedabad,9/21/2018,25.87,,876,Severe,,,,,,,,,,
Ahmedabad,9/22/2018,22.62,,493,Severe,,,,,,,,,,
Ahmedabad,9/23/2018,21.12,,410,Severe,,,,,,,,,,
Ahmedabad,9/24/2018,21.79,,398,Very Poor,,,,,,,,,,
Ahmedabad,9/25/2018,18.87,,457,Severe,,,,,,,,,,
Ahmedabad,9/26/2018,22.11,,428,Severe,,,,,,,,,,
Ahmedabad,9/27/2018,24.07,,413,Severe,,,,,,,,,,
Ahmedabad,9/28/2018,25.9,,680,Severe,,,,,,,,,,
Ahmedabad,9/29/2018,29.8,,787,Severe,,,,,,,,,,
Ahmedabad,9/30/2018,29.37,,862,Severe,,,,,,,,,,
Ahmedabad,10/1/2018,33.95,,951,Severe,,,,,,,,,,
Ahmedabad,10/2/2018,31.13,,712,Severe,,,,,,,,,,
Ahmedabad,10/3/2018,58.28,,483,Severe,,,,,,,,,,
Ahmedabad,10/4/2018,63.92,,379,Very Poor,,,,,,,,,,
Ahmedabad,10/5/2018,73.89,,214,Poor,,,,,,,,,,
Ahmedabad,10/6/2018,79.37,,508,Severe,,,,,,,,,,
Ahmedabad,10/7/2018,78.64,,713,Severe,,,,,,,,,,
Ahmedabad,10/8/2018,122.92,,688,Severe,,,,,,,,,,
Ahmedabad,10/9/2018,160.05,,844,Severe,,,,,,,,,,
Ahmedabad,10/10/2018,113.9,,786,Severe,,,,,,,,,,
Ahmedabad,10/11/2018,126.66,,664,Severe,,,,,,,,,,
Ahmedabad,10/12/2018,116.02,,914,Severe,,,,,,,,,,
Ahmedabad,10/13/2018,96.65,,536,Severe,,,,,,,,,,
Ahmedabad,10/14/2018,110.05,,403,Severe,,,,,,,,,,
Ahmedabad,10/15/2018,109.84,,427,Severe,,,,,,,,,,
Ahmedabad,10/16/2018,140.06,,685,Severe,,,,,,,,,,
Ahmedabad,10/17/2018,109.11,,558,Severe,,,,,,,,,,
Ahmedabad,10/18/2018,107.26,,487,Severe,,,,,,,,,,
Ahmedabad,10/19/2018,105.87,,453,Severe,,,,,,,,,,
Ahmedabad,10/20/2018,101.86,,559,Severe,,,,,,,,,,
Ahmedabad,10/21/2018,96.15,,1291,Severe,,,,,,,,,,
Ahmedabad,10/22/2018,88.58,,1350,Severe,,,,,,,,,,
Ahmedabad,10/23/2018,129.98,,1561,Severe,,,,,,,,,,
Ahmedabad,10/24/2018,103.71,,906,Severe,,,,,,,,,,
Ahmedabad,10/25/2018,121.11,,824,Severe,,,,,,,,,,
Ahmedabad,10/26/2018,82.49,,578,Severe,,,,,,,,,,
Ahmedabad,10/27/2018,72.93,,161,Moderate,,,,,,,,,,
Ahmedabad,10/28/2018,94.08,,849,Severe,,,,,,,,,,
Ahmedabad,10/29/2018,82.88,,574,Severe,,,,,,,,,,
Ahmedabad,10/30/2018,88.69,,509,Severe,,,,,,,,,,
Ahmedabad,10/31/2018,82.52,,556,Severe,,,,,,,,,,
Ahmedabad,11/1/2018,72.11,,669,Severe,,,,,,,,,,
Ahmedabad,11/2/2018,78.48,,1217,Severe,,,,,,,,,,
Ahmedabad,11/3/2018,103.22,,1033,Severe,,,,,,,,,,
Ahmedabad,11/4/2018,70.39,,625,Severe,,,,,,,,,,
Ahmedabad,11/5/2018,107.9,,803,Severe,,,,,,,,,,
Ahmedabad,11/6/2018,117.08,,741,Severe,,,,,,,,,,
Ahmedabad,11/7/2018,162.18,,776,Severe,,,,,,,,,,
Ahmedabad,11/8/2018,205.21,,1630,Severe,,,,,,,,,,
Ahmedabad,11/9/2018,165.37,,1160,Severe,,,,,,,,,,
Ahmedabad,11/10/2018,110.7,,1056,Severe,,,,,,,,,,
Ahmedabad,11/11/2018,143.72,,1256,Severe,,,,,,,,,,
Ahmedabad,11/12/2018,91.56,,1154,Severe,,,,,,,,,,
Ahmedabad,11/13/2018,133.13,,1548,Severe,,,,,,,,,,
Ahmedabad,11/14/2018,143.52,,820,Severe,,,,,,,,,,
Ahmedabad,11/15/2018,83.28,,688,Severe,,,,,,,,,,
Ahmedabad,11/16/2018,75.58,,595,Severe,,,,,,,,,,
Ahmedabad,11/17/2018,93.73,,1354,Severe,,,,,,,,,,
Ahmedabad,11/18/2018,127.46,,1672,Severe,,,,,,,,,,
